cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,address,anchor,tkn0_address,tkn1_address,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol,timestamp,tkn0_balance,tkn1_balance,liquidity,sqrt_price_q96,tick,tick_spacing,exchange,pool_type,tkn0_weight,tkn1_weight,tkn2_address,tkn2_decimals,tkn2_symbol,tkn2_balance,tkn2_weight,tkn3_address,tkn3_decimals,tkn3_symbol,tkn3_balance,tkn3_weight,tkn4_address,tkn4_decimals,tkn4_symbol,tkn4_balance,tkn4_weight,tkn5_address,tkn5_decimals,tkn5_symbol,tkn5_balance,tkn5_weight,tkn6_address,tkn6_decimals,tkn6_symbol,tkn6_balance,tkn6_weight,tkn7_address,tkn7_decimals,tkn7_symbol,tkn7_balance,tkn7_weight
0xf0Bddd4266Aa13f1A2a818658a776BC1DF0D6413,,73215955,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x71E90f60d60C733d4A192Da17d20553b41894853,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x71E90f60d60C733d4A192Da17d20553b41894853,spookyswap,0.003,3e-09,0xf0Bddd4266Aa13f1A2a818658a776BC1DF0D6413,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x71E90f60d60C733d4A192Da17d20553b41894853,18,18,3,WFTM,SILLY,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xEA251E8478aaB3f74eeF9BA01AE84141cAB5b78C,,73216155,spookyswap 0x1E93E29AeF8Ce33FBDacbe15E5aD6D9A6392C1b2/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x1E93E29AeF8Ce33FBDacbe15E5aD6D9A6392C1b2/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,spookyswap,0.003,3e-09,0xEA251E8478aaB3f74eeF9BA01AE84141cAB5b78C,,0x1E93E29AeF8Ce33FBDacbe15E5aD6D9A6392C1b2,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,18,18,3,darkkirby.xyz,WFTM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xE05a7d52166567797499bE91b5226F0f8Fb2cBf2,,73216388,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xe841109A0a13294beADBbB854b418c0a4C9f2438,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xe841109A0a13294beADBbB854b418c0a4C9f2438,spookyswap,0.003,3e-09,0xE05a7d52166567797499bE91b5226F0f8Fb2cBf2,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xe841109A0a13294beADBbB854b418c0a4C9f2438,18,18,3,WFTM,FTAILS,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x370aEB17eF962cf9C04D2849514e88D1C5248668,,73216419,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x249d237cC42874204217921783E6C477BB380ede,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x249d237cC42874204217921783E6C477BB380ede,spookyswap,0.003,3e-09,0x370aEB17eF962cf9C04D2849514e88D1C5248668,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x249d237cC42874204217921783E6C477BB380ede,18,18,3,WFTM,ONE,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x589eb85530d744ec070afb3910C3A5b500e6f7fE,,73216719,spookyswap 0x1AA789e340e6F920dFd00B353532f65D01018E6c/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x1AA789e340e6F920dFd00B353532f65D01018E6c/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,spookyswap,0.003,3e-09,0x589eb85530d744ec070afb3910C3A5b500e6f7fE,,0x1AA789e340e6F920dFd00B353532f65D01018E6c,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,18,18,3,MAGIC,WFTM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x886D70Df530fCf4fB344A51C35A4E4A2819A25Cc,,73216812,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xBA6aC07Ed950ca2eF5bEf2B9ccd2C562d2188a1D,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xBA6aC07Ed950ca2eF5bEf2B9ccd2C562d2188a1D,spookyswap,0.003,3e-09,0x886D70Df530fCf4fB344A51C35A4E4A2819A25Cc,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xBA6aC07Ed950ca2eF5bEf2B9ccd2C562d2188a1D,18,18,3,WFTM,LAPTOP,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x04fc8dBB4C886f5b98242123c0F16D567a18a5dE,,73217086,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x5369c911c02b54448C8E3A51756Ee6eA2ee84e24,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x5369c911c02b54448C8E3A51756Ee6eA2ee84e24,spookyswap,0.003,3e-09,0x04fc8dBB4C886f5b98242123c0F16D567a18a5dE,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5369c911c02b54448C8E3A51756Ee6eA2ee84e24,18,18,3,WFTM,One Pieces,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3f18DB365Aff50934b80A3Ed6B3037a702f9539c,,73217280,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x42c3D7269dfe355f28fC1a5Af8c3102Dd39477d8,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x42c3D7269dfe355f28fC1a5Af8c3102Dd39477d8,spookyswap,0.003,3e-09,0x3f18DB365Aff50934b80A3Ed6B3037a702f9539c,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x42c3D7269dfe355f28fC1a5Af8c3102Dd39477d8,18,8,3,WFTM,GEMINI,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xCEfEF114b004e9A4cbc427103b116fb6F445bd42,,73217428,spookyswap 0x00897Cfc26FD0FC7d42226BCaBC6B23683836D29/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x00897Cfc26FD0FC7d42226BCaBC6B23683836D29/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,spookyswap,0.003,3e-09,0xCEfEF114b004e9A4cbc427103b116fb6F445bd42,,0x00897Cfc26FD0FC7d42226BCaBC6B23683836D29,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,8,18,3,LongCat,WFTM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9A22FC845E55D80fc3b2801fd92708ebA5F83f1B,,73217831,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xd5A1e2EE7176C9D424992638529D47567279FB29,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xd5A1e2EE7176C9D424992638529D47567279FB29,spookyswap,0.003,3e-09,0x9A22FC845E55D80fc3b2801fd92708ebA5F83f1B,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xd5A1e2EE7176C9D424992638529D47567279FB29,18,18,3,WFTM,ALIEN,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf8F66a4f332F7c5f32488c944a1CD0147383127b,,73218167,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x9bA140136032F2C70b24F91711f3e2FB52b14947,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x9bA140136032F2C70b24F91711f3e2FB52b14947,spookyswap,0.003,3e-09,0xf8F66a4f332F7c5f32488c944a1CD0147383127b,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x9bA140136032F2C70b24F91711f3e2FB52b14947,18,18,3,WFTM,SPARTA,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x02b8Ab16b3CFa2330E38Ff274C5275EE8CCFDF43,,73218313,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xFE461c9B3bC3a6ab112b0899eBcAADFFe409FdE7,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xFE461c9B3bC3a6ab112b0899eBcAADFFe409FdE7,spookyswap,0.003,3e-09,0x02b8Ab16b3CFa2330E38Ff274C5275EE8CCFDF43,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xFE461c9B3bC3a6ab112b0899eBcAADFFe409FdE7,18,8,3,WFTM,INDEX,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcD5915f019C723D782BBD9E8880eD09c2f2C0B1b,,73218325,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xe5a706ec815D900848295427a4b7f139943034cA,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xe5a706ec815D900848295427a4b7f139943034cA,spookyswap,0.003,3e-09,0xcD5915f019C723D782BBD9E8880eD09c2f2C0B1b,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xe5a706ec815D900848295427a4b7f139943034cA,18,18,3,WFTM,FPAD,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2B27636844A5E62e8d06640235aF95fCBCdDbE75,,73218343,spookyswap 0x16E623e03eE9c80c634A72F00E7157FdA936c465/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x16E623e03eE9c80c634A72F00E7157FdA936c465/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,spookyswap,0.003,3e-09,0x2B27636844A5E62e8d06640235aF95fCBCdDbE75,,0x16E623e03eE9c80c634A72F00E7157FdA936c465,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,18,18,3,gNODE,WFTM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5c2817aad15D356379cbE0959F8a94bdF22a08f7,,73218852,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xEd38B3f2c2723944351BD222327123FC3301594F,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xEd38B3f2c2723944351BD222327123FC3301594F,spookyswap,0.003,3e-09,0x5c2817aad15D356379cbE0959F8a94bdF22a08f7,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xEd38B3f2c2723944351BD222327123FC3301594F,18,18,3,WFTM,FSWP,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x85bE8627a703c7dF06d9c8E704eDd3aA213fed49,,73218882,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xEE0394d3AF1667CADD8eD5EEaF5E9Ae7DA5390D3,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xEE0394d3AF1667CADD8eD5EEaF5E9Ae7DA5390D3,spookyswap,0.003,3e-09,0x85bE8627a703c7dF06d9c8E704eDd3aA213fed49,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xEE0394d3AF1667CADD8eD5EEaF5E9Ae7DA5390D3,18,18,3,WFTM,INCLAUS,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2fA2EfeE4a7949316738B0b2689B76AaD4dEe970,,73218907,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3432aEf17bBFF8eD3dbF3581BB05A866c3aeaa6C,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3432aEf17bBFF8eD3dbF3581BB05A866c3aeaa6C,spookyswap,0.003,3e-09,0x2fA2EfeE4a7949316738B0b2689B76AaD4dEe970,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3432aEf17bBFF8eD3dbF3581BB05A866c3aeaa6C,18,18,3,WFTM,FRTK,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2f8Dd8c9ACC7a60A66057Bc2BacD1e0D0C7132E2,,73219012,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x8Cb0D2C6Ce01ee86E8d8D0f34eFB79cf5e7974d2,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x8Cb0D2C6Ce01ee86E8d8D0f34eFB79cf5e7974d2,spookyswap,0.003,3e-09,0x2f8Dd8c9ACC7a60A66057Bc2BacD1e0D0C7132E2,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x8Cb0D2C6Ce01ee86E8d8D0f34eFB79cf5e7974d2,18,18,3,WFTM,spookyalien.xyz,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x607A5968b283B4773c9E3Dfb890D048366CAa116,,73219293,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xeFB621DbFa92659983FC381696936F46C7cADDC0,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xeFB621DbFa92659983FC381696936F46C7cADDC0,spookyswap,0.003,3e-09,0x607A5968b283B4773c9E3Dfb890D048366CAa116,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xeFB621DbFa92659983FC381696936F46C7cADDC0,18,18,3,WFTM,EMOJIS,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7a373eb3aF29d86900F7c58a7d2C3FeC846a5748,,73219303,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x23b6b736d26d4fae7f9d132E7dAF9be9ac3Da3A9,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x23b6b736d26d4fae7f9d132E7dAF9be9ac3Da3A9,spookyswap,0.003,3e-09,0x7a373eb3aF29d86900F7c58a7d2C3FeC846a5748,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x23b6b736d26d4fae7f9d132E7dAF9be9ac3Da3A9,18,18,3,WFTM,Metti,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcc9fdb95765D8341F6049edD1bFE65bDE8b9d0E7,,73219309,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x43D0ba055875eB491362eE087594E3936aDC5B10,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x43D0ba055875eB491362eE087594E3936aDC5B10,spookyswap,0.003,3e-09,0xcc9fdb95765D8341F6049edD1bFE65bDE8b9d0E7,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x43D0ba055875eB491362eE087594E3936aDC5B10,18,18,3,WFTM,PYRA,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6A7d92D08C71b8Dc514443fbD17E5fb5b386fE07,,73219326,spookyswap 0x15Dc6c5354A91799eBcFf46B8d0146a94973f64d/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x15Dc6c5354A91799eBcFf46B8d0146a94973f64d/0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,spookyswap,0.003,3e-09,0x6A7d92D08C71b8Dc514443fbD17E5fb5b386fE07,,0x15Dc6c5354A91799eBcFf46B8d0146a94973f64d,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,18,18,3,Pump🚀,WFTM,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xDd0Bd2D432a2b6aD44F53909607e5A9151bbD1b3,,73219333,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD018743faA736d2B05577c2705F3A2cdCC0F5B78,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xD018743faA736d2B05577c2705F3A2cdCC0F5B78,spookyswap,0.003,3e-09,0xDd0Bd2D432a2b6aD44F53909607e5A9151bbD1b3,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xD018743faA736d2B05577c2705F3A2cdCC0F5B78,18,18,3,WFTM,ZF,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xE87d48F4e2530A95cCb098f0564cAb0f51fe2263,,73219740,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x7516B1fBE53DF43115f1b2bEFD27545662Ab3ceA,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x7516B1fBE53DF43115f1b2bEFD27545662Ab3ceA,spookyswap,0.003,3e-09,0xE87d48F4e2530A95cCb098f0564cAb0f51fe2263,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x7516B1fBE53DF43115f1b2bEFD27545662Ab3ceA,18,18,3,WFTM,LQDR,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6FD981749cEa5EE6E0Dff89e187f530228087e4A,,73219856,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x5791484DD2B13716E1513737cF772AE3702C0caF,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x5791484DD2B13716E1513737cF772AE3702C0caF,spookyswap,0.003,3e-09,0x6FD981749cEa5EE6E0Dff89e187f530228087e4A,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x5791484DD2B13716E1513737cF772AE3702C0caF,18,18,3,WFTM,bPEPE,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x4ff03b688b603b9F77b6394cfa918F03572a4037,,73220033,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xcd45E7c778d431E84190ABeB0e0C130a012264b8,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xcd45E7c778d431E84190ABeB0e0C130a012264b8,spookyswap,0.003,3e-09,0x4ff03b688b603b9F77b6394cfa918F03572a4037,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xcd45E7c778d431E84190ABeB0e0C130a012264b8,18,18,3,WFTM,100x Casino,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xb686e4F5D77e6b06056439dDddb8070306360a4A,,73220180,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xA86E3b78B90958b10541149Fc514BC148F74683C,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xA86E3b78B90958b10541149Fc514BC148F74683C,spookyswap,0.003,3e-09,0xb686e4F5D77e6b06056439dDddb8070306360a4A,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xA86E3b78B90958b10541149Fc514BC148F74683C,18,18,3,WFTM,ARTRIUM🔐,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0B2b2cb92b4678b4163A027588732c072804cC74,,73220664,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xE5fd3d7131f370633a59D1ac31BaDA6944e291De,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xE5fd3d7131f370633a59D1ac31BaDA6944e291De,spookyswap,0.003,3e-09,0x0B2b2cb92b4678b4163A027588732c072804cC74,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xE5fd3d7131f370633a59D1ac31BaDA6944e291De,18,18,3,WFTM,VIAGRA,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf378aaD5b71E7D4698E1edE1B14CB82dF5287ec9,,73220924,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xAA4f02aA70AFb6bE432BA2e05c0f1088BFC4d84C,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xAA4f02aA70AFb6bE432BA2e05c0f1088BFC4d84C,spookyswap,0.003,3e-09,0xf378aaD5b71E7D4698E1edE1B14CB82dF5287ec9,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xAA4f02aA70AFb6bE432BA2e05c0f1088BFC4d84C,18,9,3,WFTM,CcC,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xA62fc5170acd33b9fab76c80dbFf015d80512b0E,,73220956,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x76430371EbaD0CA9183F41F2d32794eA3825a538,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x76430371EbaD0CA9183F41F2d32794eA3825a538,spookyswap,0.003,3e-09,0xA62fc5170acd33b9fab76c80dbFf015d80512b0E,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x76430371EbaD0CA9183F41F2d32794eA3825a538,18,18,3,WFTM,RPEP,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x77E648c1827a7360Bbeca7DdaC28CB99e1aa766D,,73221431,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x6b704ae4b68F76b457ED13C9eaea2e4EE0315216,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x6b704ae4b68F76b457ED13C9eaea2e4EE0315216,spookyswap,0.003,3e-09,0x77E648c1827a7360Bbeca7DdaC28CB99e1aa766D,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x6b704ae4b68F76b457ED13C9eaea2e4EE0315216,18,18,3,WFTM,ARTY,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc2919a08930b8dcC3361583B513fc2a9B19f75a4,,73221437,spookyswap 0xAA4f02aA70AFb6bE432BA2e05c0f1088BFC4d84C/0xFDd9954Ed3932208Efa97dA6DDF064420223086d,0xAA4f02aA70AFb6bE432BA2e05c0f1088BFC4d84C/0xFDd9954Ed3932208Efa97dA6DDF064420223086d,spookyswap,0.003,3e-09,0xc2919a08930b8dcC3361583B513fc2a9B19f75a4,,0xAA4f02aA70AFb6bE432BA2e05c0f1088BFC4d84C,0xFDd9954Ed3932208Efa97dA6DDF064420223086d,9,6,3,CcC,SHE,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7C2113f2F79321Aa61ED2B8343519cAd095387dB,,73221531,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x954D06baD5347C0bf7Dd29A8aa6D1e863b87756B,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x954D06baD5347C0bf7Dd29A8aa6D1e863b87756B,spookyswap,0.003,3e-09,0x7C2113f2F79321Aa61ED2B8343519cAd095387dB,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x954D06baD5347C0bf7Dd29A8aa6D1e863b87756B,18,18,3,WFTM,TAROT,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8a63403758ed448947835FB10788f587866372b4,,73221585,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xB95108EE781B54A91da124eb0DF2C6fa82Ac10aB,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xB95108EE781B54A91da124eb0DF2C6fa82Ac10aB,spookyswap,0.003,3e-09,0x8a63403758ed448947835FB10788f587866372b4,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xB95108EE781B54A91da124eb0DF2C6fa82Ac10aB,18,18,3,WFTM,REICH,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0b4F843aCf1616012501012b070AAf7E60Cf62E9,,73221696,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x703de597e91f15e80E426D6388584A3a98C22f92,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x703de597e91f15e80E426D6388584A3a98C22f92,spookyswap,0.003,3e-09,0x0b4F843aCf1616012501012b070AAf7E60Cf62E9,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x703de597e91f15e80E426D6388584A3a98C22f92,18,18,3,WFTM,BSWP,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xfAc8A49eaA215Aa5B3F605f4D710Bd2a8647cFD2,,73221778,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xa58C6386d093AfeAcC12E361a1edb28b9C17725a,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0xa58C6386d093AfeAcC12E361a1edb28b9C17725a,spookyswap,0.003,3e-09,0xfAc8A49eaA215Aa5B3F605f4D710Bd2a8647cFD2,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xa58C6386d093AfeAcC12E361a1edb28b9C17725a,18,18,3,WFTM,ICE,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf63634287a01C0F8F2162Db0EF6E3cC655e455e1,,73221825,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3E38B4e0b38bB82090464b9e9494bb11af04737F,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3E38B4e0b38bB82090464b9e9494bb11af04737F,spookyswap,0.003,3e-09,0xf63634287a01C0F8F2162Db0EF6E3cC655e455e1,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3E38B4e0b38bB82090464b9e9494bb11af04737F,18,18,3,WFTM,BLUE,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x8B58c393746a1F60Bdca720B9bf093579eDfCB1a,,73221888,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x9B0268AFCAEf84b5cE5A66798f767c4c09A2A3cc,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x9B0268AFCAEf84b5cE5A66798f767c4c09A2A3cc,spookyswap,0.003,3e-09,0x8B58c393746a1F60Bdca720B9bf093579eDfCB1a,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x9B0268AFCAEf84b5cE5A66798f767c4c09A2A3cc,18,18,3,WFTM,CONKD,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3DE748d8DC5f0e61238d4D3F9EA453F0Ff90AB20,,73222461,spookyswap 0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3BFD16ec01e184B274363e60FDd202049194385d,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83/0x3BFD16ec01e184B274363e60FDd202049194385d,spookyswap,0.003,3e-09,0x3DE748d8DC5f0e61238d4D3F9EA453F0Ff90AB20,,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0x3BFD16ec01e184B274363e60FDd202049194385d,18,18,3,WFTM,GROOK,0,0,0,,,,,spookyswap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
